"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Liechtenstein","LIE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","23.29916123","27.59466503","30.1996194847945","32.8908025355819","33.7917135913698","73.3998825601879","74.1516182500218","79.2799285117177","82.2158684774839","90.8788962698007","95.9259677237332","97.992552566005","98.6138503847329","101.929969671905","98.5900098371407","104.109997290707","109.388370153109","109.491978609626","117.766848331783","122.594451783355","123.979123501797","124.214360041623","126.104676657982","126.070587030017","126.306686674975","127.059447446841","128.901429646351","",
"Sri Lanka","LKA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005870696","0.01033497","0.015001881","0.082392688","0.162016515","0.282303929","0.387659854","0.622728788","0.938548009","1.374661758","2.22982841389445","3.40637586183357","4.70268940053374","6.98394373040532","11.0075740736638","16.6288477682909","26.593881186853","38.9580161956458","53.721706975363","78.5559610790581","83.1420949448513","87.1978920701214","91.3242275735165","95.1136033828075","102.671053139637","109.984693490847","117.737517418373","127.669744935625","136.084228735946","126.514451763616","131.773421339878","135.522602889503","151.72675762805","142.277402587724","132.548743018664","",
"Lower middle income","LMC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.000182885853243098","0.000216355882834687","0.000296863094398385","0.000602154056035138","0.00308277786356457","0.00492504586031838","0.00969363930286401","0.0164509597148733","0.0486556652103643","0.0992986460934827","0.180202256906704","0.254538451888885","0.432108292592796","","","","","","","","","","","","","","","","81.8","86.6","88.1","90.7","92.4","92.9","92.8","93.6","92.8","90.9","89.9",
"Low & middle income","LMY","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","4.85094335804726E-05","5.54059059866306E-05","0.000440165251526213","0.000998344996099628","0.00183564183251364","0.00343318299698313","0.00777704618589226","0.0155585711118874","0.0301322548798565","0.058734853084983","0.124630500391068","0.248016878233275","0.438320356183157","0.790290731432606","1.25997235656281","2.24508124954104","4.07324952174489","6.35651855840677","8.78365580382975","11.7769109027589","15.9182818810684","21.4836481536106","28.860015511121","37.4662544034357","47.2679641379077","56.193657931565","66.3634019887003","75.5408547565946","80.1722559632734","85.2345860142252","88.8003798817614","90.0920125062044","93.8812825625047","96.6111318192515","100.365686483195","101.585315512496","101.296663699881","103.023535265877","104.401559003568","","","",
"Lesotho","LSO","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.064549194","0.177432691","0.495105102","0.601732086","1.07789110605101","2.8487849932004","6.91605015142787","6.34489957225453","9.95434596112177","12.7893640595655","18.4011006327301","24.6998875730315","30.1654529450441","33.3689571771781","49.4651223718861","61.1891009424486","75.9363906183486","87.055264662748","102.821994635806","101.688197961524","107.157971519258","110.370078484639","72.4555241955612","76.1124827725111","69.8944012395073","80.5368195682415","68.1001351640997","69.3513051423509","70.328049309004","",
"Late-demographic dividend","LTE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0.000142137694593546","0.000214021055766839","0.000291980161061721","0.000488458229266732","0.00207181270510617","0.00371141769888569","0.00572931535244892","0.00979270115876504","0.0167130316201986","0.0285303810139472","0.0529418199195055","0.109229938746224","0.225318093674009","0.464740452483221","0.806181030640707","1.42690636136611","2.32949374868865","4.11274892358881","7.39086634625613","11.8494383497384","16.7972734323324","22.3483377423998","29.9209292609991","38.1112955188625","45.9252875612226","55.4748933121573","65.6164325396086","74.7709324228179","83.3696823012748","91.0566056827835","98.6995505578557","105.492296388357","109.212583160761","107.639948940905","110.460057411029","113.603401335573","122.711163672734","125.404898376046","123.572144960936","125.812134493348","126.745828074436","","","",
"Lithuania","LTU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007034198","0.032783181","0.119667223","0.394820974","1.369497547","4.47474029","7.300894009","9.136079147","14.9697091934012","29.3117715960016","47.7800264223806","61.5530273084651","90.3592532233403","131.038602302106","144.296392938056","152.012023368388","157.03197861735","156.847948346861","157.889641413685","163.043370593157","167.226065135398","154.341459457267","145.49429149643","143.991494147494","146.550393676088","154.147985747777","134.333614750945","132.528841977519","131.341332336588","133.357273318046","135.834150715729","137.203719983084","138.728835196967","",
"Luxembourg","LUX","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.010915064","0.079311188","0.101207473","0.145140213","0.176416438","0.216122077","0.294773782","0.286067491","1.281075276","3.207360388","6.583831123","10.89055716","16.06263683","30.80925647","48.72271444","69.5372043326332","92.6003730599975","105.961392417824","119.290542185474","102.553808019271","109.591866994153","150.78267416139","142.5239969184","144.583733818688","144.524044184212","143.276640192349","147.511878499915","143.387946442865","145.093438163702","144.244165248014","141.659175188223","130.932672500368","133.110922975046","131.326868398506","131.870169616698","132.908973559976","136.87108956478","139.651285065505","144.474949556306","","",
"Latvia","LVA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.038567208","0.144000049","0.320895746","0.583740022","1.124576212","3.085383486","6.80085626","11.3068601","16.9433685496807","28.090267249597","39.6822464437465","53.2790967520961","67.8707555161397","83.5617184514221","98.4075939418629","100.737558024988","105.551654925745","107.542192196889","109.927825454005","112.090589002306","129.304547798055","127.073387613574","119.549742772481","130.949148754694","135.227462327724","126.846989128969","107.397431401316","108.221910991332","107.902487108935","114.644670333429","115.202627450543","119.909944560018","121.262202363304","",
"Macao SAR, China","MAC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.401973107","0.637300951","1.337509313","2.82326718","3.975446006","5.515973044","9.046215595","11.07799464","12.83580277","19.60809597","27.75464258","32.2545385528311","43.6899747262005","60.5547198112339","77.6097797050653","89.6827042720863","107.538589171415","125.08122898022","152.089033555119","174.014516821227","188.792009943893","199.404590569397","235.079295314897","274.656223720989","287.643446353444","304.184963559144","304.751044313614","310.568300773121","316.601552229203","331.099986034622","416.260540646881","237.343774476003","183.574788091048","172.244717160072","192.478344669931","201.136947388589","",
"St. Martin (French part)","MAF","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.000255894","0.000439265","0.00287408","0.003644065","0.005938147","0.012511957","0.025711901","0.051887421","0.109323282","0.156817216","0.268323369","0.41495255","1.297372681","8.23967968684995","16.5601184092407","21.2296727647944","24.8884606976027","31.1717436954099","40.8220113851492","52.0120841652536","64.2243296034678","72.1861049565747","79.0201255804651","98.5069862903323","111.063715196143","116.972130406733","125.560354723339","128.971839608382","124.480492544005","118.531797132419","123.894319060738","124.827523956634","128.874798962456","135.088404811169","138.911268095998","141.870002419562","148.155101338402","153.057260079672","",
"Monaco","MCO","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.706807633","8.188013951","9.545136904","17.02449636","22.52252252","35.62358347","40.37784775","42.9117239254352","44.0780349493019","45.8762568626241","46.5836782603324","48.7510446652428","53.3716237193418","57.1076519948841","64.0763891070139","69.1041588139213","71.0666172290199","70.602780206857","93.6457903729453","95.6325084267235","100.047958924592","93.2102524357839","92.5537992763283","89.3255714132418","87.5258771697011","85.6764690464958","88.6483507832795","93.2588699080158","97.1422638668985","100.061647530246","104.060991888284","107.400792109963","",
"Moldova","MDA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000313815","0.02076658","0.050070668","0.160788913","0.418221638","3.2821979486499","5.37022318647563","8.16390815196009","11.6213261695568","19.4480942226804","27.3223975215793","34.6351071936054","48.8869490439311","64.1199480143426","57.6440352813251","70.2257053429633","90.4419573908726","102.918975508711","108.451690919044","111.829207986696","112.958678058046","117.008370513998","117.321043357799","115.31999925169","116.105189229966","111.444672775453","128.983642317657","137.182551887592","129.546081439289","120.083487069521","",
"Madagascar","MDG","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002232787","0.009373329","0.016064309","0.02774225","0.083824374","0.227272669","0.382009619807974","0.865969167153126","0.928836513320607","1.56965632856485","1.79445925877516","2.66324010069674","5.30075933146314","10.9142059758793","23.1087553718629","29.162840971111","34.7635703189871","38.0363591750174","37.4155490576043","35.0948534776429","39.2252725571455","42.0572239372609","30.6447038676546","32.5906255978573","38.7515500132643","46.077978411707","54.8084663590199","53.9177233784298","64.7494924066919","75.4562966735535","","",
"Maldives","MDV","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007580294","0.479482605","0.586568102","1.052097903","2.70832816228694","6.58862421408321","14.3678673323823","22.4175438714834","37.5717039411041","66.4493243132993","86.3635929151094","96.6284412858767","129.585328851474","131.439236235733","137.018282001818","141.955019616029","144.912336034","156.262903991801","160.974524741488","172.785960191894","183.197235330741","196.409673414258","181.34343974517","169.774322321116","142.936122584731","136.789214071769","136.458655310185","141.601234995076","148.137074909198","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0.00126440021858465","0.00187458435526569","0.00251548067753951","0.00409278756161031","0.0103297502019392","0.0157234584319031","0.0178405210465377","0.0258407589801039","0.0404548106318131","0.0593105579989865","0.0707943220502847","0.0970443481359544","0.145922187073382","0.339214813591054","0.695657607503096","1.18357279449292","1.66123941968926","2.40615900569384","4.47937021994042","7.38199948087313","10.0539497443612","13.0443129197875","18.0481605090392","27.7429051333543","39.6410396985552","54.7290717240626","66.1603833132913","79.3522647067203","88.9876337825002","95.4179191054657","100.330061035009","105.500544173396","105.791394455761","105.2","104","103.1","102.2","107.8","95.4","98.3","101.5","102.4","104.6","107.1",
"Mexico","MEX","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001901333","0.010594046","0.078225239","0.193035298","0.367849584","0.445630607","0.644573077","0.765273175","1.115775127","1.868165056","3.534421225","8.02579566","14.2740696650296","21.7360188227069","25.5328580326209","29.227164520677","36.8326596827555","44.5402855250975","51.6490140299726","61.1903963397257","68.225553581827","74.2801618229031","80.4262985351805","82.0725244522242","86.2256233206385","90.2012422761648","87.6144646415609","88.9454290232153","91.3941924453661","92.6493518556478","96.4612204576614","97.0358606795758","96.9237451881936","99.09481491263","105.720624125765","111.735420288549","116.486713265167","",
"Marshall Islands","MHL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.561797753","0.520689519","0.708215297","0.890026357","0.64893537","0.822900026","0.881552478996569","0.956516636347632","1.07340787554691","1.15803946629485","1.24345928829333","1.27152930297075","","","","","","","","","31.126998152462","31.7622950819672","","34.3871563970857","","36.3578521598836","37.4654615276542","38.6781734232601","39.7060658232902","","","",
"Middle income","MIC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","5.20105727513569E-05","5.94543480923161E-05","0.00047233553151586","0.00107164339452896","0.00197114520570271","0.00368828291419863","0.0083564145667867","0.0167255200513101","0.0320825018822811","0.0625319472074724","0.132847015082941","0.267075516247927","0.472604028761523","0.853097025118021","1.36063198727476","2.42642037534633","4.40122990387145","6.85891239700669","9.46863528069071","12.6594646708362","17.0516455066934","23.0047769614903","30.8177145265412","39.883402063001","50.1013228653286","59.5126235816307","70.3029330421758","79.7622794036567","84.432304165103","89.4312868231915","92.8185660062634","94.00161271887","98.4606788890971","101.573546820726","103.839322872039","107.095305221948","106.600308165132","108.170552432744","108.260864694504","","","",
"North Macedonia","MKD","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.053053164","0.616794247","1.494750711","2.408021038","5.62633764539413","10.8055409158685","17.6114156580624","37.2824012172512","47.2351660443568","54.1201173122685","60.4930613292055","86.1891034077308","95.0115267568525","94.3034525397712","104.968060033975","108.467609532426","110.268442239858","111.124632440594","111.342589695936","105.212016364652","104.549883518699","103.458690624197","102.572291491295","101.231634434543","99.4723867063031","104.875134243923","111.303079555687","106.458776658176","108.38712260883","",
"Mali","MLI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.011715466","0.027434281","0.042116764","0.058505121","0.089953621718981","0.201449644976166","0.374135847429006","1.94894660643258","3.10523812834724","5.62822858148233","10.8143886204419","17.5053976147782","23.0146454181582","28.8978765173021","46.6622176783255","65.7107159010821","86.1756593856956","113.114584714497","130.439571178385","122.082978226993","105.348301513254","111.210305187838","107.404034726492","108.814511587375","116.587405376001","108.693122357196","112.119852778009","","","",
"Malta","MLT","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.618439255","0.941163816","1.412425614","1.981176185","2.825993589","3.24448632","4.549709648","5.740645431","9.480481436","28.6185123594944","59.4402955430206","68.2650130065464","71.0371215944109","74.5054747101982","78.3847866060195","83.4679651658186","88.3347675079159","92.0440414445937","100.306087287159","107.790825054241","122.871784244091","124.757214417819","129.921671505793","125.718724466898","117.794018171562","128.59869659476","129.249073523943","127.093763801237","125.866492068688","122.175694268893","123.941408455002","132.861156549134","140.59359496844","142.070062100751","",
"Myanmar","MMR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001538708","0.004535028","0.006450532","0.016719108","0.019312269","0.019130121","0.025285494","0.0295799320661765","0.04953121223398","0.103783791079435","0.142534824036552","0.196418976046369","0.27129940081198","0.448285852912208","0.514578241519701","0.759210538252597","1.03164871502753","1.21164199479353","2.51643773692417","7.48356366415727","13.5933519472846","57.2778336231227","80.2397229653255","98.2342601991436","92.3917955157784","116.972136284863","155.669416939698","148.158208114821","127.240645128106","107.535089476237","121.027626770248","114.329042129489","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.001393790395604","0.00164217378753284","0.00224463339506351","0.00338821547300786","0.00577518181449238","0.00740870349947998","0.011048761135788","0.017477962731423","0.0787631533872729","0.138256232121304","0.318694154195762","0.472675847413921","0.825005702984421","2.14841520495747","4.25828473878993","5.83701689486437","8.13505195189074","12.5856423255361","21.579764144396","32.9875617191202","46.7278196138014","57.2877757760399","69.4903241554121","78.5496557277396","85.2055262103891","90.8142555262051","96.0326262638413","96.3740334245713","96.2206990904959","96.0686374623559","97.6525656662388","95.8594616996784","103.172035341985","90.6","93.7","96.4","96.9","98.8","101",
"Montenegro","MNE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.3334038128359","85.6746313382225","101.547633509026","142.095017359275","182.988251467579","204.631442133458","185.100808748149","183.204359810839","156.401963569782","156.964444205798","160.490358344882","160.454990487865","166.719850572448","168.464830660169","184.219098888429","188.173957398388","177.66521091893","185.488473149833","207.278149444886","207.237922064803","221.687322527444","",
"Mongolia","MNG","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.038183598","0.083971129","0.375527826","1.423190067","6.29688552620539","7.87020220365662","8.63974080777577","12.6496695819066","16.8592174038547","21.7365116925906","29.9796189659682","45.8051776001595","66.9284063613147","84.3807849396284","92.9207634213904","107.181059165519","120.738848253543","100.901264814345","103.920441847843","103.078420951136","110.745846833017","125.18399904135","133.283865358717","136.719198864644","132.610273840436","140.352142155192","142.808581769425","141.08481753135","140.670025377351","",
"Northern Mariana Islands","MNP","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","1.526653875","1.601088321","2.463205862","","","","3.810485722","4.38878810931008","19.4163332548835","25.6626433855461","28.4602803381177","32.021645969533","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.015131593","0.039738359","0.070614117","0.281665622612854","0.823466563784593","1.34378340548628","2.2470417004534","3.56849208981733","7.40691910278913","11.2537028396523","14.4674737235959","20.1888204410131","26.6650991246997","31.4105056102953","33.216339150187","36.1781646576283","49.5029641007918","71.6701472266196","75.8447213176406","54.9641156223382","42.1619694080105","48.5007087167822","49.4350694242276","50.2318825476662","43.1636190464176","45.8178199662019","47.5003032540948","49.5047696961223","",
"Mauritania","MRT","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.585435064346201","4.12366169421673","9.02771615993982","12.524919291118","18.2105677067792","25.3691742833335","35.1772263626288","45.7141942652888","65.7183543081028","66.4418800358538","81.8660764708571","94.6316258570616","111.230731736701","106.798483685642","97.5267336951353","91.8941169084199","88.4383494871236","96.7595354581295","105.275094895088","105.441089704161","126.277034284458","137.540323142707","109.883898247552","90.7724948884417","92.0748946443443","",
"Mauritius","MUS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.201781177","0.226396162","0.260298879","0.356231447","0.497401847","1.011457438","1.777590909","3.590014667","5.05891805","8.47170223","14.7949785842685","22.2235093624495","28.161107217088","37.2277089024305","43.8266122579613","52.2446836857658","61.1177886041965","73.1476040513014","81.0663444829304","84.9704293760927","92.8425699047874","100.608971543233","115.252449250293","118.793106653529","127.86328226284","136.371902265385","140.423888162514","142.524532117413","148.816797831837","145.117277088014","149.06995900167","154.053185977432","164.309278835228","165.257524411348","172.68356921857","",
"Malawi","MWI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.003777385","0.03588565","0.066586269","0.097834084","0.205030893","0.43301741914195","0.480718719771781","0.724274521819057","1.10916700912378","1.77697522954047","3.2800777505911","4.6986669369963","7.74031710895931","10.787342707362","17.2664810012484","21.025675510066","25.8864481164849","29.5800071510519","32.7317425220037","33.8868400746068","38.4341901744435","40.8844441758703","43.0855088342582","38.1955692011493","46.7841008334388","51.2170439392301","59.5599408158462","59.6495709408963","61.0866071008045","69.260530662121","",
"Malaysia","MYS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","","0.069523625","0.108594076","0.165220178","0.231602049","0.494489541","0.721522185","1.082615433","1.784885174","2.918621003","4.991168447","7.34842792","9.412128789","10.08686533","13.36691902","22.2996735954346","31.3900838278883","37.5604548860269","45.0736604261284","57.8498313244464","75.6500475633466","73.6762398568335","86.4755300769983","100.518464614095","107.179512670287","118.156632715164","125.715832147402","139.314753874976","142.522112800428","146.3656485505","141.210531313909","136.725167298764","130.853522804244","128.873150399987","133.372921941941","129.017911652905","137.684938559871","138.208441079076","142.7320920639","139.664651283564","",
"North America","NAC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","","","","0.0354456857358644","0.13492387715","0.281330157549774","0.499162085137512","0.844314269891376","1.4158999283435","2.12761672045196","2.98047599606759","4.25320707523175","6.03319693496568","8.92690938965478","12.3324068916648","15.9218670279086","19.6857447330568","24.3653729858947","30.0252352437993","37.7520626465879","43.9642771370256","48.0717160867342","53.8948118936585","61.3299563400262","67.0783557060801","74.7436922653599","80.331037287783","83.6256570102379","87.1439649192966","90.0993211931461","93.1200087736564","94.6620949888782","95.6699687771596","98.3059011964548","99.9","100.9","100.8","102.4","103.9","101.9","104.4","107","110.5","111.2","112",
"Namibia","NAM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.218018276","0.402650561","0.738228794","1.123302301","1.687026262","4.50884641164558","5.74029319651404","7.93663391482404","11.6649386898528","14.7313553186735","22.8242198901444","30.566276818777","39.6448033290399","51.3908754816673","78.5395548461197","92.4287530968414","102.24430130572","97.8210232683603","121.105585418565","115.5200011764","107.392368276966","109.049558197665","106.914765245509","107.060260494691","106.53315947895","106.206587456143","103.727351391971","100.557816104444","87.6760954339972","85.1648988113055","",
"New Caledonia","NCL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.413117611","1.009378399","2.493990529","6.129086841","11.72173657","22.3883674439036","29.8264875475941","34.4477169775573","41.0316970736613","48.3462873465863","54.9408505571219","62.6143722202248","70.3360255259747","77.4052989264257","81.4752186588921","84.4136828986704","85.2807989705226","85.0412136964213","86.8789330327792","86.4435467812136","91.9161063396994","","","","91.6764807514651","91.4925961376049","91.1596204954876","91.6763895612682","","","",
"Niger","NER","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000933849","0.012427544","0.01951659","0.017863302295556","0.0178346024339115","0.465951324237534","0.643628217398725","1.29973715942214","2.35423436951156","3.38505980377446","6.07959815207237","12.3528088783202","16.3011350896202","22.1684789291814","27.612953279822","30.2495367855019","37.8312018781097","42.8624011489646","44.9309205276883","36.120522177752","40.9549864276209","","52.8112616845298","60.0355524816093","61.5063092448251","63.3770548032743","65.735032215569","60.5939862118112","",
"Nigeria","NGA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.008804631","0.01213775","0.012016163","0.012617593","0.013182041","0.017139352","0.020886321","0.0237374647789432","0.205186874634686","1.17556500937436","2.29549001985705","6.48475870170114","12.8170956320625","21.6814998851536","26.3563208061766","39.9685817471357","45.9848876760246","52.3861480651505","55.5301267540609","64.0053263148187","70.282509513161","74.7512781478918","79.1045279367312","78.970142296733","72.3679681751497","84.2840110939485","88.1169010528984","95.4356648074949","89.2915858426408","99.5852151989567","98.4772822731425","70.7619057835431","",
"Nicaragua","NIC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007157551","0.047197347","0.093182257","0.105976404","0.154412963","0.368073346","0.875842941","1.7977423395259","3.23338558224782","4.60683868394568","8.95623323366526","14.007895447525","20.9538936430489","33.7750318102256","45.5188355326479","55.7329896587397","59.1267264564002","69.0593730664319","82.8921073212797","99.1601154121126","113.788542316855","116.506541177339","118.127474523195","124.272855307825","129.505649809198","116.272405969925","89.2772705280369","90.8140674248283","93.8165084237294","104.278484676229","105.843136180202","105.961143065351","",
"Netherlands","NLD","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","","0.033067635","0.104848165","0.164902921","0.223542129","0.377098663","0.528620872","0.764293078","1.095660031","1.416292584","2.091276329","3.489425681","6.538548864","10.98535148","21.31327693","42.65907064","66.9727924198381","75.3891268486943","74.287586648642","80.6505222243512","90.1034399666958","96.1634815625928","104.863315130995","116.657089917059","124.279564732922","120.767315086474","114.356515784318","117.673977365337","116.563841951798","114.73405856983","114.867279906758","121.637501079209","121.420358968335","118.57673269471","121.162164892591","124.08833250929","121.422728509042","123.447849713072","115.8205562749","125.272736960305","128.538765867661","",
"Norway","NOR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0.040733148","0.268752988","0.568550094","0.943182949","1.518914001","2.089066242","2.866681825","3.615333615","3.966124085","4.640379325","5.500452147","6.600122196","8.612970463","13.56959375","22.5104391","28.79018877","38.06210834","46.75432049","59.70226855","71.7901465351791","79.6028586133151","83.5167101732168","88.9621788567802","98.5410115505158","102.840698194554","104.4721010262","106.978961607642","109.293133681522","110.89194579904","114.524452247645","115.596284894229","115.523573177259","112.045532746838","111.690088069926","110.118346262292","109.426806771527","108.392640087689","107.702543341632","108.00526578567","108.296844518424","109.585637519783","111.657196221742","109.654228618195","109.348606513576","",
"Nepal","NPL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.022780782","0.0416596918119803","0.0692915966441798","0.0863872099710604","0.31868804245032","0.448858608116278","0.864008677031659","4.35566906985301","12.2026092398184","15.5612976743974","20.6008640551193","33.6316953522558","48.6245149828721","60.3184066484316","77.4276625484107","83.1925129650984","98.8945582907248","114.89813690076","128.863887512657","139.525943467536","136.186080245332","131.921020414772","129.645418271275","121.1144874334","117.759577544938","99.8471420273964","",
